Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,13,7,13:19:00,13:15:00,,17:12:00,XE,3056,N24128,,177.0,,,4.0,IAH,IAD,1190,,11.0,0,,1,,,,,
2008,1,11,5,11:27:00,10:40:00,,12:13:00,XE,2719,N14947,,93.0,,,47.0,PWM,EWR,284,,8.0,0,,1,,,,,
2008,1,10,4,16:30:00,16:35:00,,17:12:00,XE,2505,N25504,,97.0,,,-5.0,CLE,ORD,316,,10.0,0,,1,,,,,
2008,1,24,4,15:24:00,14:40:00,,16:42:00,XE,2500,N14950,,122.0,,,44.0,LEX,EWR,588,,9.0,0,,1,,,,,
2008,1,24,4,15:47:00,15:45:00,,17:34:00,XE,2161,N13914,,109.0,,,2.0,RDU,EWR,416,,13.0,0,,1,,,,,
2008,1,31,4,23:03:00,18:55:00,,20:57:00,XE,3002,N18982,,122.0,,,248.0,IAH,STL,668,,11.0,0,,1,,,,,
2008,1,23,3,15:19:00,15:00:00,,16:14:00,XE,2385,N15932,,74.0,,,19.0,IAH,BRO,308,,11.0,0,,1,,,,,
2008,1,31,4,05:57:00,06:00:00,,08:16:00,XE,2175,N24128,,136.0,,,-3.0,BNA,IAH,657,,17.0,0,,1,,,,,
2008,1,10,4,08:20:00,08:30:00,,10:28:00,XE,2242,N23139,,178.0,,,-10.0,RDU,IAH,1043,,8.0,0,,1,,,,,
2008,1,10,4,13:18:00,12:25:00,,14:19:00,XE,2881,N16944,,114.0,,,53.0,IAH,BNA,657,,27.0,0,,1,,,,,
2008,1,11,5,11:48:00,10:05:00,,11:14:00,XE,2823,N14942,,69.0,,,103.0,SYR,EWR,194,,32.0,0,,1,,,,,
2008,1,7,1,21:00:00,21:00:00,,23:43:00,XE,2240,N11155,,163.0,,,0.0,IAH,MSP,1034,,35.0,0,,1,,,,,
2008,1,7,1,09:10:00,07:30:00,,07:50:00,XE,2033,N26545,,80.0,,,100.0,CLE,MKE,328,,38.0,0,,1,,,,,
2008,1,31,4,15:10:00,15:15:00,,18:18:00,XE,2726,N11127,,243.0,,,-5.0,EWR,OKC,1325,,38.0,0,,1,,,,,
2008,1,16,3,05:24:00,05:35:00,,07:35:00,XE,2921,N13914,,180.0,,,-11.0,GRR,IAH,1042,,20.0,0,,1,,,,,
2008,1,26,6,19:25:00,19:10:00,,20:34:00,XE,2800,N12530,,84.0,,,15.0,IAH,XNA,438,,29.0,0,,1,,,,,
2008,1,31,4,05:12:00,05:20:00,,09:30:00,XE,2498,N11113,,190.0,,,-8.0,SLC,IAH,1195,,21.0,0,,1,,,,,
2008,1,31,4,06:33:00,06:00:00,,08:08:00,XE,2089,N13956,,128.0,,,33.0,MCI,IAH,643,,10.0,0,,1,,,,,
2008,1,31,4,05:52:00,05:55:00,,08:16:00,XE,2309,N14158,,201.0,,,-3.0,PIT,IAH,1117,,28.0,0,,1,,,,,
2008,1,31,4,07:35:00,07:40:00,,09:30:00,XE,2343,N11535,,170.0,,,-5.0,CLT,IAH,913,,58.0,0,,1,,,,,
2008,1,15,2,18:14:00,17:55:00,,19:08:00,XE,2317,N16987,,73.0,,,19.0,IAH,BRO,308,,11.0,0,,1,,,,,
2008,1,27,7,20:42:00,20:50:00,,23:28:00,XE,2558,N16112,,218.0,,,-8.0,EWR,OMA,1133,,37.0,0,,1,,,,,
2008,1,30,3,06:05:00,06:15:00,,08:20:00,XE,2604,N15912,,185.0,,,-10.0,CLT,IAH,913,,23.0,0,,1,,,,,
2008,1,14,1,07:32:00,07:25:00,,09:03:00,XE,2390,N13969,,98.0,,,7.0,CLE,MHT,544,,40.0,0,,1,,,,,
2008,1,2,3,12:50:00,10:25:00,,14:40:00,XE,3130,N11121,,195.0,,,145.0,SLC,IAH,1195,,15.0,0,,1,,,,,
2008,1,29,2,13:43:00,13:50:00,,15:25:00,XE,2409,N15983,,155.0,,,-7.0,EWR,MSN,799,,20.0,0,,1,,,,,
2008,1,22,2,17:15:00,17:12:00,,18:20:00,XE,2270,N17513,,68.0,,,3.0,MLU,IAH,262,,4.0,0,,1,,,,,
2008,1,31,4,17:13:00,14:45:00,,16:00:00,XE,2890,N14573,,75.0,,,148.0,IAH,GPT,376,,17.0,0,,1,,,,,
2008,1,29,2,13:33:00,13:40:00,,15:15:00,XE,3140,N12540,,95.0,,,-7.0,PIT,EWR,319,,82.0,0,,1,,,,,
2008,1,25,5,15:04:00,15:00:00,,16:14:00,XE,2385,N14939,,74.0,,,4.0,IAH,BRO,308,,11.0,0,,1,,,,,
2008,1,31,4,06:05:00,06:00:00,,08:28:00,XE,2072,N18102,,208.0,,,5.0,RIC,IAH,1157,,31.0,0,,1,,,,,
2008,1,10,4,19:50:00,19:00:00,,21:40:00,XE,2848,N13975,,160.0,,,50.0,IAH,MKE,984,,10.0,0,,1,,,,,
2008,1,28,1,22:47:00,21:10:00,,22:29:00,XE,2733,N12142,,139.0,,,97.0,IAH,ABQ,744,,17.0,0,,1,,,,,
2008,1,29,2,07:07:00,07:10:00,,10:29:00,XE,2586,N16919,,139.0,,,-3.0,IAH,IND,845,,13.0,0,,1,,,,,
2008,1,31,4,05:40:00,05:35:00,,07:35:00,XE,2921,N14117,,180.0,,,5.0,GRR,IAH,1042,,23.0,0,,1,,,,,
2008,1,2,3,10:37:00,10:35:00,,14:09:00,XE,2442,N24128,,154.0,,,2.0,IAH,RDU,1043,,30.0,0,,1,,,,,
2008,1,31,4,05:26:00,05:35:00,,08:30:00,XE,2862,N13992,,175.0,,,-9.0,MKE,IAH,984,,17.0,0,,1,,,,,
2008,1,31,4,07:53:00,07:40:00,,10:00:00,XE,3125,N11119,,200.0,,,13.0,IAD,IAH,1190,,106.0,0,,1,,,,,
2008,1,24,4,15:40:00,15:40:00,,17:35:00,XE,2256,N17507,,115.0,,,0.0,AVL,EWR,583,,32.0,0,,1,,,,,
2008,1,25,5,19:56:00,18:50:00,,20:38:00,XE,2376,N15948,,108.0,,,66.0,IAH,ICT,542,,45.0,0,,1,,,,,
2008,1,8,2,06:23:00,06:30:00,,08:02:00,XE,2743,N16999,,92.0,,,-7.0,CLE,CLT,430,,10.0,0,,1,,,,,
2008,1,23,3,06:34:00,06:35:00,,08:52:00,XE,2672,N13997,,137.0,,,-1.0,EWR,CLT,529,,51.0,0,,1,,,,,
2008,1,31,4,17:02:00,16:45:00,,19:02:00,XE,3112,N13968,,197.0,,,17.0,CLE,DFW,1021,,12.0,0,,1,,,,,
2008,1,10,4,11:23:00,11:25:00,,12:43:00,XE,2436,N13929,,78.0,,,-2.0,CLE,ALB,424,,15.0,0,,1,,,,,
2008,1,31,4,06:03:00,06:00:00,,07:54:00,XE,2715,N28518,,174.0,,,3.0,CRW,IAH,975,,10.0,0,,1,,,,,
2008,1,28,1,13:07:00,11:45:00,,14:19:00,XE,2190,N11113,,154.0,,,82.0,IAH,ORD,925,,32.0,0,,1,,,,,
2008,1,18,5,15:55:00,14:25:00,,16:45:00,XE,2533,N14148,,200.0,,,90.0,PIT,IAH,1117,,14.0,0,,1,,,,,
2008,1,9,3,17:55:00,17:55:00,,19:08:00,XE,2317,N14998,,73.0,,,0.0,IAH,BRO,308,,14.0,0,,1,,,,,
2008,1,13,7,19:52:00,19:40:00,,22:53:00,XE,2380,N13975,,133.0,,,12.0,IAH,AVL,834,,17.0,0,,1,,,,,
2008,1,15,2,21:17:00,21:25:00,,22:37:00,XE,2760,N14916,,72.0,,,-8.0,IAH,HRL,295,,16.0,0,,1,,,,,
2008,1,31,4,16:54:00,15:55:00,,17:35:00,XE,2695,N15912,,100.0,,,59.0,IAH,BHM,562,,34.0,0,,1,,,,,
2008,1,31,4,06:55:00,07:00:00,,08:09:00,XE,2026,N28529,,129.0,,,-5.0,CHA,IAH,686,,78.0,0,,1,,,,,
2008,1,31,4,05:54:00,06:00:00,,08:27:00,XE,3029,N13132,,207.0,,,-6.0,IAD,IAH,1190,,26.0,0,,1,,,,,
2008,1,1,2,09:30:00,09:35:00,,11:47:00,YV,2624,N921FJ,,132.0,,,-5.0,CLT,ALB,646,,15.0,0,,1,,,,,
2008,1,4,5,17:59:00,17:59:00,,18:21:00,YV,2734,N918FJ,,82.0,,,0.0,PHX,LGB,355,,10.0,0,,1,,,,,
2008,1,4,5,21:09:00,21:10:00,,21:34:00,YV,2739,N925FJ,,84.0,,,-1.0,PHX,LGB,355,,12.0,0,,1,,,,,
2008,1,4,5,11:23:00,11:10:00,,12:05:00,YV,2769,N935LR,,115.0,,,13.0,PHX,MRY,598,,30.0,0,,1,,,,,
2008,1,4,5,11:21:00,11:22:00,,12:05:00,YV,2748,N17275,,103.0,,,-1.0,PHX,SBP,509,,19.0,0,,1,,,,,
2008,1,5,6,14:15:00,12:15:00,,13:35:00,YV,2721,N7305V,,80.0,,,120.0,DRO,PHX,351,,12.0,0,,1,,,,,
2008,1,5,6,10:05:00,10:05:00,,10:24:00,YV,2970,N916FJ,,79.0,,,0.0,PHX,SAN,304,,27.0,0,,1,,,,,
2008,1,5,6,11:15:00,09:45:00,,11:37:00,YV,2951,N987HA,,112.0,,,90.0,PHX,TEX,387,,20.0,0,,1,,,,,
2008,1,5,6,10:55:00,10:55:00,,12:46:00,YV,2953,N988HA,,111.0,,,0.0,PHX,TEX,387,,25.0,0,,1,,,,,
2008,1,6,7,11:00:00,11:00:00,,13:18:00,YV,2950,N989HA,,138.0,,,0.0,PHX,ASE,491,,15.0,0,,1,,,,,
2008,1,7,1,09:00:00,09:10:00,,10:30:00,YV,7229,N75993,,140.0,,,-10.0,CAE,ORD,666,,26.0,0,,1,,,,,
2008,1,7,1,09:09:00,09:03:00,,09:11:00,YV,7143,N75995,,68.0,,,6.0,LAN,ORD,179,,36.0,0,,1,,,,,
2008,1,7,1,14:45:00,13:23:00,,13:31:00,YV,7455,N75993,,68.0,,,82.0,LAN,ORD,179,,138.0,0,,1,,,,,
2008,1,7,1,10:19:00,10:04:00,,14:02:00,YV,2816,N935LR,,178.0,,,15.0,PHX,DSM,1149,,35.0,0,,1,,,,,
2008,1,8,2,07:20:00,07:00:00,,08:42:00,YV,2607,N907FJ,,102.0,,,20.0,CLE,CLT,430,,11.0,0,,1,,,,,
2008,1,8,2,06:50:00,06:50:00,,08:45:00,YV,2631,N934FJ,,115.0,,,0.0,DTW,CLT,500,,15.0,0,,1,,,,,
2008,1,8,2,06:40:00,06:20:00,,08:20:00,YV,2629,N956LR,,120.0,,,20.0,JFK,CLT,541,,38.0,0,,1,,,,,
2008,1,8,2,07:00:00,07:10:00,,08:48:00,YV,2621,N933LR,,98.0,,,-10.0,MDT,CLT,413,,22.0,0,,1,,,,,
2008,1,8,2,06:15:00,06:20:00,,08:53:00,YV,2694,N939LR,,93.0,,,-5.0,PNS,CLT,488,,10.0,0,,1,,,,,
2008,1,8,2,08:05:00,07:50:00,,10:28:00,YV,2605,N928LR,,158.0,,,15.0,PWM,CLT,812,,14.0,0,,1,,,,,
2008,1,8,2,07:00:00,07:00:00,,08:24:00,YV,2604,N930LR,,84.0,,,0.0,SDF,CLT,336,,12.0,0,,1,,,,,
2008,1,9,3,22:13:00,22:15:00,,23:01:00,YV,2653,N905FJ,,106.0,,,-2.0,CLT,PNS,488,,17.0,0,,1,,,,,
2008,1,9,3,09:55:00,09:28:00,,11:19:00,YV,7354,N77278,,111.0,,,27.0,ORD,BHM,584,,44.0,0,,1,,,,,
2008,1,10,4,23:27:00,22:05:00,,23:08:00,YV,7250,N27173,,63.0,,,82.0,IAD,ROA,177,,29.0,0,,1,,,,,
2008,1,10,4,08:10:00,08:17:00,,09:01:00,YV,2709,N939LR,,104.0,,,-7.0,PHX,FAT,493,,15.0,0,,1,,,,,
2008,1,10,4,09:50:00,09:54:00,,11:29:00,YV,2903,N7291Z,,95.0,,,-4.0,PHX,GJT,438,,20.0,0,,1,,,,,
2008,1,11,5,09:55:00,09:35:00,,11:29:00,YV,2614,N920FJ,,114.0,,,20.0,CLT,JFK,541,,30.0,0,,1,,,,,
2008,1,11,5,09:47:00,09:54:00,,11:29:00,YV,2903,N77286,,95.0,,,-7.0,PHX,GJT,438,,16.0,0,,1,,,,,
2008,1,15,2,11:25:00,11:25:00,,12:59:00,YV,2692,N938LR,,94.0,,,0.0,CLT,MDT,413,,19.0,0,,1,,,,,
2008,1,15,2,08:28:00,08:24:00,,09:42:00,YV,7159,N37342,,78.0,,,4.0,IAD,CLE,288,,17.0,0,,1,,,,,
2008,1,15,2,09:00:00,09:00:00,,10:28:00,YV,2796,N7264V,,88.0,,,0.0,LAS,SMF,397,,20.0,0,,1,,,,,
2008,1,15,2,11:07:00,11:09:00,,11:56:00,YV,2711,N924FJ,,107.0,,,-2.0,PHX,FAT,493,,22.0,0,,1,,,,,
2008,1,15,2,08:20:00,08:22:00,,09:32:00,YV,2774,N928LR,,130.0,,,-2.0,PHX,OAK,646,,27.0,0,,1,,,,,
2008,1,16,3,19:46:00,19:46:00,,23:36:00,YV,2818,N17337,,170.0,,,0.0,PHX,DSM,1149,,21.0,0,,1,,,,,
2008,1,17,4,14:41:00,12:28:00,,13:48:00,YV,7211,N593ML,,140.0,,,133.0,CAE,ORD,666,,59.0,0,,1,,,,,
2008,1,17,4,13:10:00,13:10:00,,14:40:00,YV,2678,N927LR,,90.0,,,0.0,CLT,BWI,361,,27.0,0,,1,,,,,
2008,1,17,4,08:40:00,08:24:00,,09:50:00,YV,7107,N455YV,,86.0,,,16.0,DEN,CPR,230,,22.0,0,,1,,,,,
2008,1,18,5,11:45:00,10:55:00,,12:51:00,YV,2953,N988HA,,116.0,,,50.0,PHX,TEX,387,,22.0,0,,1,,,,,
2008,1,23,3,07:20:00,07:00:00,,08:42:00,YV,2607,N907FJ,,102.0,,,20.0,CLE,CLT,430,,7.0,0,,1,,,,,
2008,1,23,3,06:45:00,06:50:00,,08:45:00,YV,2631,N925FJ,,115.0,,,-5.0,DTW,CLT,500,,27.0,0,,1,,,,,
2008,1,23,3,06:20:00,06:20:00,,08:20:00,YV,2629,N935LR,,120.0,,,0.0,JFK,CLT,541,,21.0,0,,1,,,,,
2008,1,23,3,07:16:00,07:00:00,,08:24:00,YV,2604,N938LR,,84.0,,,16.0,SDF,CLT,336,,12.0,0,,1,,,,,
2008,1,26,6,07:45:00,07:45:00,,09:43:00,YV,2639,N934FJ,,178.0,,,0.0,CLT,DFW,936,,34.0,0,,1,,,,,
2008,1,27,7,07:50:00,07:40:00,,09:38:00,YV,2647,N908FJ,,178.0,,,10.0,CLT,DFW,936,,24.0,0,,1,,,,,
2008,1,27,7,12:06:00,12:12:00,,13:07:00,YV,7403,N37208,,115.0,,,-6.0,IAD,HSV,595,,16.0,0,,1,,,,,
2008,1,27,7,23:46:00,23:46:00,,04:25:00,YV,2892,N928LR,,159.0,,,0.0,LAS,AUS,1090,,34.0,0,,1,,,,,
2008,1,27,7,08:48:00,06:28:00,,09:30:00,YV,7236,N501MJ,,122.0,,,140.0,ORD,SAV,773,,20.0,0,,1,,,,,
2008,1,27,7,21:24:00,19:51:00,,23:51:00,YV,2946,N913FJ,,180.0,,,93.0,PHX,MEM,1263,,14.0,0,,1,,,,,
2008,1,27,7,08:17:00,08:27:00,,08:41:00,YV,2737,N7291Z,,74.0,,,-10.0,PHX,PSP,261,,31.0,0,,1,,,,,
2008,1,27,7,18:08:00,17:45:00,,18:37:00,YV,2762,N905FJ,,112.0,,,23.0,PHX,RNO,601,,17.0,0,,1,,,,,
2008,1,28,1,07:43:00,07:40:00,,08:40:00,YV,7074,N454YV,,60.0,,,3.0,DEN,ASE,125,,14.0,0,,1,,,,,
2008,1,28,1,18:40:00,18:35:00,,19:58:00,YV,7091,N436YV,,83.0,,,5.0,DEN,DRO,251,,21.0,0,,1,,,,,
2008,1,28,1,12:07:00,12:08:00,,13:59:00,YV,7237,N503MJ,,111.0,,,-1.0,MHT,IAD,418,,11.0,0,,1,,,,,
2008,1,29,2,20:32:00,20:20:00,,21:24:00,YV,7181,N504MJ,,64.0,,,12.0,ORD,CID,196,,32.0,0,,1,,,,,
2008,1,31,4,07:38:00,07:40:00,,09:32:00,YV,2601,N928LR,,172.0,,,-2.0,CLT,IAH,913,,42.0,0,,1,,,,,
2008,1,2,3,06:50:00,07:00:00,,09:50:00,OH,5610,N806CA,,110.0,,,-10.0,HSV,DCA,613,,10.0,0,,1,,,,,
2008,1,7,1,09:14:00,09:15:00,,09:45:00,OH,5303,N588SW,,90.0,,,-1.0,CVG,ATW,411,,11.0,0,,1,,,,,
2008,1,7,1,21:07:00,21:10:00,,21:55:00,OH,5665,N659BR,,105.0,,,-3.0,CVG,DSM,505,,13.0,0,,1,,,,,
2008,1,8,2,06:58:00,07:05:00,,09:23:00,OH,5571,N805CA,,138.0,,,-7.0,LGA,CLT,544,,24.0,0,,1,,,,,
2008,1,9,3,06:45:00,06:45:00,,08:39:00,OH,5118,N514CA,,114.0,,,0.0,DTW,JFK,508,,17.0,0,,1,,,,,
2008,1,11,5,06:05:00,06:05:00,,07:40:00,OH,5127,N916CA,,95.0,,,0.0,BTV,JFK,267,,25.0,0,,1,,,,,
2008,1,12,6,17:55:00,17:35:00,,21:55:00,OH,5203,N693CA,,260.0,,,20.0,JFK,AUS,1522,,41.0,0,,1,,,,,
2008,1,12,6,06:00:00,06:00:00,,07:58:00,OH,5359,N819CA,,118.0,,,0.0,LEX,LGA,604,,41.0,0,,1,,,,,
2008,1,12,6,12:40:00,12:50:00,,15:23:00,OH,5388,N669CA,,153.0,,,-10.0,PBI,CVG,892,,23.0,0,,1,,,,,
2008,1,13,7,17:10:00,16:58:00,,18:44:00,OH,5516,N442CA,,106.0,,,12.0,RIC,CVG,413,,10.0,0,,1,,,,,
2008,1,16,3,17:25:00,17:35:00,,20:39:00,OH,5010,N669CA,,244.0,,,-10.0,MHT,ATL,952,,12.0,0,,1,,,,,
2008,1,16,3,11:38:00,11:48:00,,14:10:00,OH,5341,N964CA,,142.0,,,-10.0,MKE,CVG,318,,10.0,0,,1,,,,,
2008,1,18,5,18:02:00,17:35:00,,21:55:00,OH,5203,N538CA,,260.0,,,27.0,JFK,AUS,1522,,37.0,0,,1,,,,,
2008,1,19,6,09:20:00,08:50:00,,11:35:00,OH,5055,N656CA,,165.0,,,30.0,LGA,MSY,1183,,27.0,0,,1,,,,,
2008,1,19,6,09:40:00,09:45:00,,11:35:00,OH,5083,N591SW,,110.0,,,-5.0,JFK,ORD,740,,54.0,0,,1,,,,,
2008,1,21,1,17:35:00,17:35:00,,21:55:00,OH,5203,N691CA,,320.0,,,0.0,JFK,AUS,1522,,56.0,0,,1,,,,,
2008,1,21,1,06:45:00,06:20:00,,08:07:00,OH,5485,N436CA,,107.0,,,25.0,CHS,CVG,497,,14.0,0,,1,,,,,
2008,1,24,4,14:19:00,14:29:00,,16:05:00,OH,5377,N409CA,,96.0,,,-10.0,RDU,CVG,390,,6.0,0,,1,,,,,
2008,1,24,4,19:45:00,19:45:00,,22:16:00,OH,5584,N973CA,,151.0,,,0.0,JAX,LGA,834,,18.0,0,,1,,,,,
2008,1,25,5,17:54:00,16:45:00,,18:45:00,OH,5274,N989CA,,120.0,,,69.0,RDU,JFK,426,,24.0,0,,1,,,,,
2008,1,26,6,15:56:00,15:56:00,,18:40:00,OH,5483,N972CA,,164.0,,,0.0,LGA,TYS,647,,20.0,0,,1,,,,,
2008,1,27,7,16:40:00,16:45:00,,18:45:00,OH,5274,N963CA,,120.0,,,-5.0,RDU,JFK,426,,13.0,0,,1,,,,,
2008,1,27,7,09:30:00,08:50:00,,10:18:00,OH,5404,N959CA,,88.0,,,40.0,BWI,BOS,370,,14.0,0,,1,,,,,
2008,1,27,7,06:30:00,06:30:00,,10:03:00,OH,5472,N658CA,,213.0,,,0.0,SAT,CVG,1024,,10.0,0,,1,,,,,
2008,1,28,1,10:30:00,10:30:00,,13:54:00,OH,5104,N797CA,,144.0,,,0.0,BNA,JFK,766,,8.0,0,,1,,,,,
2008,1,28,1,17:55:00,17:35:00,,21:55:00,OH,5203,N679CA,,320.0,,,20.0,JFK,AUS,1522,,31.0,0,,1,,,,,
2008,1,29,2,18:30:00,17:35:00,,20:05:00,OH,4965,N655CA,,150.0,,,55.0,MHT,CVG,741,,22.0,0,,1,,,,,
2008,1,29,2,22:07:00,21:15:00,,21:40:00,OH,5258,N435CA,,25.0,,,52.0,CVG,MKE,318,,8.0,0,,1,,,,,
2008,1,31,4,21:25:00,20:55:00,,22:39:00,OH,5473,N655CA,,104.0,,,30.0,CVG,JAX,614,,17.0,0,,1,,,,,
2008,1,3,4,08:01:00,07:45:00,,10:53:00,OO,6710,N706SK,,128.0,,,16.0,LAX,DEN,862,,22.0,0,,1,,,,,
2008,1,4,5,11:32:00,11:40:00,,12:35:00,OO,3755,N447SW,,115.0,,,-8.0,SLC,FAT,501,,18.0,0,,1,,,,,
2008,1,4,5,08:41:00,08:35:00,,09:42:00,OO,3797,N862AS,,127.0,,,6.0,SLC,FAT,501,,18.0,0,,1,,,,,
2008,1,4,5,10:57:00,11:00:00,,11:55:00,OO,3855,N426SW,,115.0,,,-3.0,SLC,SBA,615,,15.0,0,,1,,,,,
2008,1,4,5,08:35:00,08:40:00,,09:30:00,OO,3891,N455SW,,110.0,,,-5.0,SLC,FAT,501,,26.0,0,,1,,,,,
2008,1,4,5,16:40:00,16:38:00,,17:34:00,OO,3944,N866AS,,116.0,,,2.0,SLC,PSP,541,,19.0,0,,1,,,,,
2008,1,4,5,15:56:00,10:31:00,,11:34:00,OO,5446,N220SW,,63.0,,,325.0,SFO,SMX,216,,37.0,0,,1,,,,,
2008,1,4,5,16:25:00,15:45:00,,16:42:00,OO,5470,N565SW,,57.0,,,40.0,LAX,FAT,209,,19.0,0,,1,,,,,
2008,1,4,5,17:08:00,10:17:00,,11:38:00,OO,5476,N221SW,,81.0,,,411.0,SFO,RDD,199,,20.0,0,,1,,,,,
2008,1,4,5,18:27:00,16:45:00,,18:06:00,OO,5480,N218SW,,81.0,,,102.0,SFO,RDD,199,,18.0,0,,1,,,,,
2008,1,4,5,18:19:00,13:35:00,,14:53:00,OO,5550,N301YV,,78.0,,,284.0,SFO,LAX,337,,18.0,0,,1,,,,,
2008,1,4,5,05:50:00,05:40:00,,06:46:00,OO,5793,N563SW,,66.0,,,10.0,CIC,FAT,239,,29.0,0,,1,,,,,
2008,1,4,5,06:01:00,06:06:00,,07:51:00,OO,6331,N758SK,,165.0,,,-5.0,COS,FAT,832,,15.0,0,,1,,,,,
2008,1,4,5,06:54:00,06:59:00,,08:32:00,OO,6374,N946SW,,93.0,,,-5.0,PSP,FAT,273,,14.0,0,,1,,,,,
2008,1,4,5,07:47:00,07:38:00,,09:14:00,OO,6400,N905SW,,96.0,,,9.0,EUG,FAT,539,,27.0,0,,1,,,,,
2008,1,4,5,14:11:00,13:30:00,,14:17:00,OO,6780,N564SW,,47.0,,,41.0,LAX,FAT,209,,27.0,0,,1,,,,,
2008,1,5,6,13:48:00,13:30:00,,14:41:00,OO,3682,N298SW,,71.0,,,18.0,SLC,TWF,175,,28.0,0,,1,,,,,
2008,1,5,6,20:52:00,20:50:00,,21:56:00,OO,3698,N560SW,,66.0,,,2.0,SLC,TWF,175,,11.0,0,,1,,,,,
2008,1,5,6,05:50:00,05:50:00,,07:54:00,OO,3714,N579SW,,64.0,,,0.0,EKO,TWF,133,,44.0,0,,1,,,,,
2008,1,5,6,05:52:00,06:00:00,,09:00:00,OO,3766,N910EV,,120.0,,,-8.0,SLE,TWF,458,,12.0,0,,1,,,,,
2008,1,5,6,05:55:00,06:00:00,,08:51:00,OO,3813,N418SW,,111.0,,,-5.0,ONT,GJT,614,,18.0,0,,1,,,,,
2008,1,5,6,06:25:00,06:15:00,,08:48:00,OO,3814,N457SW,,93.0,,,10.0,LWS,BOI,198,,12.0,0,,1,,,,,
2008,1,5,6,06:49:00,06:25:00,,07:48:00,OO,3856,N430SW,,83.0,,,24.0,BIL,PIH,283,,13.0,0,,1,,,,,
2008,1,5,6,06:50:00,06:30:00,,09:12:00,OO,3863,N460SW,,102.0,,,20.0,RDM,IDA,456,,11.0,0,,1,,,,,
2008,1,5,6,09:22:00,08:35:00,,09:32:00,OO,3899,N463SW,,117.0,,,47.0,SLC,ONT,558,,38.0,0,,1,,,,,
2008,1,5,6,07:49:00,07:30:00,,08:53:00,OO,3999,N866AS,,83.0,,,19.0,BIL,PIH,283,,10.0,0,,1,,,,,
2008,1,5,6,11:27:00,11:27:00,,12:40:00,OO,4004,N603SK,,73.0,,,0.0,SLC,GJT,217,,58.0,0,,1,,,,,
2008,1,5,6,20:41:00,19:50:00,,21:20:00,OO,4008,N668CA,,90.0,,,51.0,SLC,IDA,188,,18.0,0,,1,,,,,
2008,1,5,6,06:33:00,06:35:00,,09:05:00,OO,4026,N820SK,,90.0,,,-2.0,PSC,TWF,347,,9.0,0,,1,,,,,
2008,1,5,6,21:15:00,21:15:00,,22:25:00,OO,4035,N613SK,,70.0,,,0.0,SLC,GJT,217,,24.0,0,,1,,,,,
2008,1,5,6,06:32:00,06:35:00,,09:15:00,OO,4065,N806SK,,220.0,,,-3.0,MSY,TWF,1596,,26.0,0,,1,,,,,
2008,1,5,6,06:09:00,06:10:00,,08:54:00,OO,4124,N668CA,,104.0,,,-1.0,SFO,TWF,536,,6.0,0,,1,,,,,
2008,1,5,6,10:40:00,09:30:00,,10:40:00,OO,5448,N216SW,,70.0,,,70.0,SBP,MRY,115,,10.0,0,,1,,,,,
2008,1,5,6,22:39:00,21:30:00,,22:27:00,OO,5939,N930SW,,57.0,,,69.0,ORD,GRB,174,,31.0,0,,1,,,,,
2008,1,5,6,09:51:00,09:58:00,,11:56:00,OO,6371,N730SK,,178.0,,,-7.0,ORD,GJT,1100,,34.0,0,,1,,,,,
2008,1,5,6,20:28:00,19:32:00,,22:41:00,OO,6592,N935SW,,129.0,,,56.0,DEN,ORD,888,,21.0,0,,1,,,,,
2008,1,6,7,11:27:00,11:27:00,,12:40:00,OO,4004,N340CA,,73.0,,,0.0,SLC,GJT,217,,133.0,0,,1,,,,,
2008,1,6,7,18:41:00,17:59:00,,19:25:00,OO,5751,N224SW,,86.0,,,42.0,MOD,BFL,184,,9.0,0,,1,,,,,
2008,1,6,7,17:06:00,12:50:00,,15:58:00,OO,5852,N706SK,,128.0,,,256.0,LAX,DEN,862,,23.0,0,,1,,,,,
2008,1,6,7,15:09:00,12:56:00,,13:56:00,OO,5853,N937SW,,60.0,,,133.0,ORD,MLI,139,,20.0,0,,1,,,,,
2008,1,6,7,13:59:00,12:43:00,,15:50:00,OO,5976,N924SW,,127.0,,,76.0,DEN,ORD,888,,13.0,0,,1,,,,,
2008,1,6,7,18:25:00,17:08:00,,19:06:00,OO,6417,N730SK,,178.0,,,77.0,ORD,GJT,1100,,20.0,0,,1,,,,,
2008,1,6,7,15:34:00,15:30:00,,18:22:00,OO,6660,N927SW,,112.0,,,4.0,DEN,DSM,589,,22.0,0,,1,,,,,
2008,1,6,7,10:35:00,10:32:00,,13:41:00,OO,6662,N928SW,,129.0,,,3.0,DEN,ORD,888,,20.0,0,,1,,,,,
2008,1,6,7,11:43:00,11:30:00,,12:41:00,OO,6758,N732SK,,131.0,,,13.0,SAT,AMA,436,,12.0,0,,1,,,,,
2008,1,7,1,13:32:00,13:35:00,,14:44:00,OO,3857,N441SW,,69.0,,,-3.0,SLC,TWF,175,,13.0,0,,1,,,,,
